"STATION","NAME","DATE","AWND","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-07-28",,,,,,,"0.45",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-07-29",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-01",,,,,,,"0.48",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-02",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-03",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-04",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-05",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-06",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-08",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-09",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-10",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-11",,,,,,,"0.11","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-12",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-13",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-14",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-15",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-16",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-17",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-19",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-22",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-23",,,,,,,"1.09",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-24",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-25",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-26",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-27",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-28",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-29",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-30",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-08-31",,,,,,,"0.22",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-01",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-02",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-03",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-04",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-05",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-06",,,,,,,"0.32",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-07",,,,,,,"0.55",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-08",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-09",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-10",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-12",,,,,,,"0.56",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-13",,,,,,,"1.60",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-14",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-16",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-17",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-19",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-20",,,,,,,"0.30",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-22",,,,,,,"0.11",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-23",,,,,,,"0.15",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-24",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-25",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-26",,,,,,,"1.35",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-27",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-28",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-29",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-09-30",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-01",,,,,,,"0.35",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-02",,,,,,,"0.12",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-03",,,,,,,"0.21",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-04",,,,,,,"1.65",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-05",,,,,,,"0.92",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-06",,,,,,,"0.18",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-07",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-08",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-09",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-10",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-11",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-13",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-14",,,,,,,"0.42",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-15",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-17",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-18",,,,,,,"0.38",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-19",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-10-22",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-08",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-09",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-10",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-11",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-12",,,,,,,"0.82",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-13",,,,,,,"0.12",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-15",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-16",,,,,,,"0.90",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-19",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-20",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-22",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-23",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-24",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-25",,,,,,,"0.04",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-26",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-27",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-28",,,,,,,"0.56",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-29",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-11-30",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-01",,,,,,,"1.05",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-02",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-03",,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-04",,,,,,,"0.50",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-07",,,,,,,"1.38",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-08",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-09",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-10",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-11",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-12",,,,,,,"0.27",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-13",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-14",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-16",,,,,,,"1.10",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-17",,,,,,,"0.29",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-19",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-20",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-22",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-23",,,,,,,"1.33",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-24",,,,,,,"0.17",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-25",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-26",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-27",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-28",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-29",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-30",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","2022-12-31",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-01","4.92",,,,,,"0.81","0.0","0.0","52","55","49",,"  350","  240",,,"17.0","19.0","    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-02","11.41",,,,,,"0.04","0.0","0.0","53","59","36",,"  320","  310",,,"23.9","33.1","    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-03","17.22",,,,,,"0.00","0.0","0.0","33","36","22",,"  360","  360",,,"30.0","38.0",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-04","7.61",,,,,,"0.00","0.0","0.0","25","35","18",,"  340","  340",,,"18.1","23.0",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-05","6.49",,,,,,"0.14","0.0","0.0","34","46","25",,"  230","  190",,,"16.1","21.9","    1",,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-06","9.84",,,,,,"0.00","0.0","0.0","36","38","31",,"  270","  270",,,"21.9","29.1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-07","15.21",,,,,,"0.27","5.2","5.1","30","33","23",,"  290","  290",,,"29.1","35.1","    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-08","7.61",,,,,,"0.00","0.0","3.9","24","31","19",,"  300","  300",,,"25.9","33.1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-09","10.96",,,,,,"0.08","0.0","2.0","29","38","22",,"  220","  230",,,"21.9","28.0","    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-10","15.66",,,,,,"0.00","0.0","0.0","32","38","22",,"  300","  310",,,"25.1","31.1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-11","12.53",,,,,,"0.00","0.0","0.0","19","23","15",,"  320","  330",,,"28.0","38.9",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-12","8.50",,,,,,"0.00","0.0","0.0","25","40","17",,"  230","  230",,,"23.9","29.1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-13","3.13",,,,,,"0.00","0.0","0.0","36","47","27",,"  360","  360",,,"13.0","15.0",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-14","18.12",,,,,,"0.00","0.0","0.0","38","44","21",,"  350","  360",,,"32.0","38.9",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-15","13.42",,,,,,"0.00","0.0","0.0","19","21","10",,"  330","  320",,,"23.9","29.1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-16","10.96",,,,,,"0.54","1.0","0.0","15","39","6",,"   50","   70",,,"19.9","30.0","    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-17","18.12",,,,,,"1.30","0.0","0.0","37","44","33",,"  290","   70",,,"33.1","45.0","    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-18","14.99",,,,,,"0.00","0.0","0.0","33","38","25",,"  290","  290",,,"33.1","42.1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-19","9.62",,,,,,"0.00","0.0","0.0","34","49","24",,"  200","  230",,,"23.0","31.1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-20","12.53",,,,,,"0.25","0.1","0.0","37","42","19",,"  340","  350",,,"23.0","29.1","    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-21","15.66",,,,,,"0.00","0.0","0.0","19","23","13",,"   10","  350",,,"23.0","27.1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-22","9.40",,,,,,"0.00","0.0","0.0","18","30","10",,"   10","   10",,,"18.1","23.0",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-23","7.16",,,,,,"0.01","0.3","0.0","26","37","16",,"  270","  260",,,"17.0","21.9","    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-24","6.71",,,,,,"0.00","0.0","0.0","29","33","25",,"  340","  330",,,"15.0","21.0",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-25","8.28",,,,,,"0.00","0.0","0.0","35","42","26",,"  290","  290",,,"19.9","23.9",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-26","12.30",,,,,,"0.00","0.0","0.0","25","28","16",,"  330","  320",,,"21.9","30.0",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-27","6.93",,,,,,"0.00","0.0","0.0","21","32","11",,"  180","  200",,,"15.0","19.0",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-28","8.05",,,,,,"0.10","1.4","0.0","29","32","26",,"  360","   10",,,"21.0","27.1","    1",,,,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-29","20.58",,,,,,"0.52","6.6","5.1","21","27","10",,"  350","   10",,,"31.1","40.0","    1",,,,,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-30","11.63",,,,,,"0.00","0.0","5.9","15","24","10",,"  300","  320",,,"21.9","30.0",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-01-31","4.03",,,,,,"0.00","0.0","5.9","21","30","11",,"   20","  310",,,"8.1","13.0",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-02-01","6.04",,,,,,"0.00","0.0","5.1","24","35","13",,"   30","   30",,,"12.1","14.1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-02-02","3.58",,,,,,"0.00","0.0","3.9","33","44","24",,"  120","  100",,,"8.9","12.1","    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-02-03","2.91",,,,,,"0.43","0.0","2.0","40","48","36",,"  230","  230",,,"8.1","10.1","    1","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-02-04","12.53",,,,,,"0.54","0.1","0.0","42","55","27",,"  350","  350",,,"23.0","28.0","    1",,,"    1",,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-02-05","16.55",,,,,,"0.00","0.0","0.0","25","28","17",,"  310","  290",,,"25.1","36.0",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-02-06","6.71",,,,,,"0.00","0.0","0.0","20","29","14",,"  330","  330",,,"14.1","17.0",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-02-07","8.50",,,,,,"0.11","0.0","0.0","31","37","27",,"   10","  320",,,"14.1","18.1","    1",,,"    1",,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-02-08","10.96",,,,,,"0.05","0.0","0.0","38","46","30",,"  300","  300",,,"23.9","31.1","    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2022-02-09","6.26",,,,,,"0.00","0.0","0.0","34","45","25",,"  120","  270",,,"12.1","16.1",,,,,,,,,
